iteration,total_runs,obs_realization,par_realization,din,all_params
6,940,55,55,6.87286,0.345825
6,940,56,56,6.74611,0.90683
6,940,57,57,7.04556,0.640277
6,940,58,58,7.47966,0.586981
6,940,59,59,6.62279,1.03597
6,940,60,60,6.53375,0.959027
6,940,61,61,7.54232,0.646479
6,940,62,62,6.47644,0.1561
6,940,63,63,7.14903,0.931877
6,940,64,64,10.2697,0.844415
6,940,65,65,7.58768,0.901937
6,940,66,66,6.43218,0.107683
6,940,67,67,6.60509,0.816342
6,940,68,68,6.64742,0.258468
6,940,69,69,6.55312,1.09485
6,940,70,70,6.71179,1.08029
6,940,71,71,6.50093,0.591285
6,940,72,72,6.46968,2.56186
6,940,73,73,6.57312,1.22967
6,940,74,74,7.10769,0.156614
6,940,75,75,6.98346,0.175831
6,940,76,76,6.56172,0.244201
6,940,77,77,6.45613,0.490129
6,940,78,78,6.80922,0.110219
6,940,79,79,6.62654,0.106155
6,940,80,80,6.78423,0.080998
6,940,81,81,7.39581,0.0340572
6,940,82,82,9.74649,1.4238
6,940,83,83,6.53943,0.180962
6,940,84,84,7.0101,0.0516844
6,940,85,85,6.50363,0.720341
6,940,86,86,6.55509,0.889681
6,940,87,87,6.842,0.46319
6,940,88,88,7.15618,0.0632358
6,940,89,89,6.81244,0.13788
6,940,90,90,6.80902,0.973008
6,940,91,91,7.71246,0.235654
6,940,92,92,7.67708,0.0555494
6,940,93,93,6.66147,0.079655
6,940,94,94,6.94257,2.47279
6,940,95,95,6.5826,0.0842985
6,940,96,96,6.60831,0.143173
6,940,97,97,6.55625,0.146645
6,940,98,98,6.67959,0.272652
6,940,99,99,6.73913,0.0185268
7,1080,0,0,6.49634,0.106336
7,1080,1,1,6.64723,0.140652
7,1080,2,2,6.67147,0.0738144
7,1080,3,3,6.58211,1.04716
7,1080,4,4,6.58008,0.192204
7,1080,5,5,6.63651,0.192632
7,1080,6,6,6.4639,1.58601
7,1080,7,7,6.96397,0.521518
7,1080,8,8,7.9583,0.309799
7,1080,9,9,8.44401,0.571116
7,1080,10,10,7.36505,0.10829
7,1080,11,11,6.65368,0.40146
7,1080,12,12,7.12272,0.902643
7,1080,13,13,7.27962,0.660236
7,1080,14,14,6.53958,0.212194
7,1080,15,15,6.50167,0.70572
7,1080,16,16,7.68374,0.397294
7,1080,17,17,6.61494,0.373863
7,1080,18,18,6.50296,1.64841
7,1080,19,19,6.53785,2.65597
7,1080,20,20,7.75681,0.00886549
7,1080,21,21,7.19923,0.161496
7,1080,22,22,6.6118,0.352577
7,1080,23,23,6.55232,0.630897
7,1080,24,24,7.78531,0.96763
7,1080,25,25,6.89923,0.493259
7,1080,26,26,7.11199,0.502083
7,1080,27,27,6.7209,0.568879
7,1080,28,28,6.74184,0.675491
7,1080,29,29,6.64514,0.169806
7,1080,30,30,6.53012,0.589726
7,1080,31,31,7.07486,0.405842
7,1080,32,32,6.53019,0.244043
7,1080,33,33,6.67632,0.153204
7,1080,34,34,6.63768,0.687323
7,1080,35,35,7.54715,0.471647
7,1080,36,36,6.62683,0.0795841
7,1080,37,37,7.23535,0.698452
7,1080,38,38,6.63703,0.384506
7,1080,39,39,7.47988,0.407046
7,1080,40,40,6.61933,0.928484
7,1080,41,41,6.4999,0.350364
7,1080,42,42,7.22802,0.264531
7,1080,43,43,6.74066,0.2301
7,1080,44,44,11.7449,1.81369
7,1080,45,45,6.61884,0.292546
7,1080,46,46,6.56228,0.931876
7,1080,47,47,7.63433,0.0374833
7,1080,48,48,7.1212,0.51518
7,1080,49,49,7.44476,0.545466
7,1080,50,50,6.54499,0.160112
7,1080,51,51,6.69766,0.113539
7,1080,52,52,6.49441,0.0450355
7,1080,53,53,6.51899,0.0510072
7,1080,54,54,7.27325,0.360696
7,1080,55,55,6.8501,0.345208
7,1080,56,56,6.68713,0.954546
7,1080,57,57,7.13174,0.610458
7,1080,58,58,7.50663,0.55557
7,1080,59,59,6.59522,1.11076
7,1080,60,60,6.50082,1.16097
7,1080,61,61,7.48658,0.643476
7,1080,62,62,6.47751,0.206095
7,1080,63,63,7.13732,0.954406
7,1080,64,64,8.88247,1.46351
7,1080,65,65,8.74784,1.03692
7,1080,66,66,6.42967,0.110141
7,1080,67,67,6.5985,0.97301
7,1080,68,68,6.65885,0.291748
7,1080,69,69,6.54908,1.1014
7,1080,70,70,6.71519,1.13067
7,1080,71,71,6.50324,0.618992
7,1080,72,72,7.1665,2.70622
7,1080,73,73,6.55387,1.21893
7,1080,74,74,7.08783,0.1585
7,1080,75,75,7.00335,0.185031
