,date,Loads (kg),Concentration (mg/L),Flow (ML),Q (m3/s),Load (t),water_year,normalized_flow,normalized_DIN_load,cum_flow,cum_din_load
112,2009-10-21,2.1308,0.116373566,18.31,0.212,0.0021308,2009,5.025721500401655e-05,4.090346258195951e-05,0.0038216344888525942,0.004854141828702246
113,2009-10-22,1.1888,0.121306122,9.8,0.1134,0.0011888,2009,2.6882868780450363e-05,2.2820553931590703e-05,0.003848517357633045,0.004876962382633836
114,2009-10-23,0.8232,0.126451613,6.51,0.0753,0.0008232,2009,1.785079381982286e-05,1.5802388960704464e-05,0.0038663681514528674,0.004892764771594541
115,2009-10-24,0.5969,0.12206544,4.89,0.0566,0.0005969,2009,1.341772815673272e-05,1.1458267700005461e-05,0.0038797858796096,0.004904223039294547
116,2009-10-25,0.5844,0.143235294,4.08,0.0472,0.0005844,2009,1.118934220844142e-05,1.1218314028954917e-05,0.0038909752218180414,0.004915441353323501
117,2009-10-26,0.5794,0.157874659,3.67,0.0425,0.0005794,2009,1.0075149234295771e-05,1.1122332560534701e-05,0.0039010503710523374,0.004926563685884036
118,2009-10-27,0.5932,0.143631961,4.13,0.0478,0.0005932,2009,1.1331579609396185e-05,1.13872414133745e-05,0.003912381950661734,0.004937950927297411
119,2009-10-28,0.6965,0.169878049,4.1,0.0474,0.0006965,2009,1.1236754675426342e-05,1.3370218550936174e-05,0.00392361870533716,0.004951321145848347
120,2009-10-29,0.7054,0.163287037,4.32,0.05,0.0007054,2009,1.185311674623032e-05,1.354106556472416e-05,0.00393547182208339,0.004964862211413071
121,2009-10-30,0.8158,0.178512035,4.57,0.0529,0.0008158,2009,1.2540597517511677e-05,1.566033638744254e-05,0.003948012419600902,0.0049805225478005135
122,2009-10-31,0.819,0.18,4.55,0.0527,0.000819,2009,1.2493185050526755e-05,1.572176452723148e-05,0.003960505604651428,0.004996244312327745
123,2009-11-01,0.7082,0.178387909,3.97,0.046,0.0007082,2009,1.0904867406531892e-05,1.3594815187039481e-05,0.00397141047205796,0.005009839127514785
124,2009-11-02,0.5886,0.187452229,3.14,0.0364,0.0005886,2009,8.629068991255673e-06,1.12989384624279e-05,0.003980039541049216,0.005021138065977212
125,2009-11-03,0.6956,0.211428571,3.29,0.0381,0.0006956,2009,9.032074960627502e-06,1.3352941886620536e-05,0.003989071616009844,0.005034491007863833
126,2009-11-04,0.6976,0.215308642,3.24,0.0375,0.0006976,2009,8.889837559672738e-06,1.3391334473988624e-05,0.0039979614535695165,0.005047882342337821
127,2009-11-05,0.6942,0.227606557,3.05,0.0352,0.0006942,2009,8.344594189346145e-06,1.3326067075462874e-05,0.004006306047758862,0.005061208409413285
128,2009-11-06,0.7038,0.216553846,3.25,0.0377,0.0007038,2009,8.93725002665766e-06,1.351035149482969e-05,0.00401524329778552,0.005074718760908114
129,2009-11-07,1.1632,0.234044266,4.97,0.0575,0.0011632,2009,1.3631084258164867e-05,2.2329128813279195e-05,0.004028874382043685,0.005097047889721393
130,2009-11-08,1.2769,0.243683206,5.24,0.0607,0.0012769,2009,1.4389683729923606e-05,2.451174740515492e-05,0.004043264065773609,0.005121559637126548
131,2009-11-09,3.7104,0.265597709,13.97,0.1617,0.0037104,2009,3.8332979557308854e-05,7.122592808527435e-05,0.004081597045330918,0.005192785565211823
132,2009-11-10,27.856,0.258500371,107.76,1.2472,0.027856,2009,0.0002956641441179691,0.0005347319568627108,0.004377261189448887,0.0057275175220745335
133,2009-11-11,49.422,0.2650826,186.44,2.1579,0.049422,2009,0.0005115568125338081,0.0009487192264527891,0.004888818001982695,0.006676236748527322
134,2009-11-12,27.48,0.27234886,100.9,1.1678,0.02748,2009,0.0002768413947249553,0.0005275141504375105,0.00516565939670765,0.007203750898964833
135,2009-11-13,15.992,0.280266386,57.06,0.6605,0.015992,2009,0.0001565796722177025,0.00030698712859522084,0.005322239068925353,0.0075107380275600535
136,2009-11-14,9.738,0.289735198,33.61,0.3891,0.009738,2009,9.224095451916434e-05,0.0001869335078952139,0.005414480023444517,0.0076976715354552675
137,2009-11-15,6.2577,0.315885916,19.81,0.2293,0.0062577,2009,5.4358393398212244e-05,0.00012012464698663789,0.005468838416842729,0.007817796182441905
138,2009-11-16,4.629,0.340117561,13.61,0.1575,0.004629,2009,3.7337317750625506e-05,8.885964346343654e-05,0.005506175734593354,0.007906655825905343
139,2009-11-17,3.8282,0.338778761,11.3,0.1307,0.0038282,2009,3.098404717464605e-05,7.348725148125465e-05,0.005537159781768001,0.007980143077386597
140,2009-11-18,3.589,0.344764649,10.41,0.1205,0.003589,2009,2.8566011358415067e-05,6.889549803203149e-05,0.005565725793126416,0.008049038575418629
141,2009-11-19,3.1181,0.34761427,8.97,0.1038,0.0031181,2009,2.460707036517414e-05,5.985596333621549e-05,0.00559033286349159,0.008108894538754843
142,2009-11-20,2.5394,0.343162162,7.4,0.0856,0.0025394,2009,2.0292535869546305e-05,4.874706818125961e-05,0.005610625399361136,0.008157641606936104
143,2009-11-21,2.0747,0.346360601,5.99,0.0693,0.0020747,2009,1.6428419810275223e-05,3.982655050628468e-05,0.005627053819171411,0.008197468157442388
144,2009-11-22,1.9642,0.346419753,5.67,0.0657,0.0019642,2009,1.5574995404546638e-05,3.7705360054197895e-05,0.005642628814575958,0.008235173517496586
145,2009-11-23,1.8572,0.343925926,5.4,0.0625,0.0018572,2009,1.4816395932787898e-05,3.565135663000526e-05,0.005657445210508746,0.008270824874126592
146,2009-11-24,1.9625,0.364100186,5.39,0.0624,0.0019625,2009,1.4792689699295437e-05,3.767272635493502e-05,0.005672237900208041,0.008308497600481527
147,2009-11-25,1.852,0.365285996,5.07,0.0587,0.001852,2009,1.3915559060074394e-05,3.555153590284823e-05,0.005686153459268116,0.008344049136384375
148,2009-11-26,1.8411,0.3876,4.75,0.055,0.0018411,2009,1.303842842085335e-05,3.534229630169216e-05,0.005699191887688969,0.008379391432686067
149,2009-11-27,1.7386,0.374698276,4.64,0.0537,0.0017386,2009,1.2730247385451361e-05,3.3374676199077725e-05,0.005711922135074421,0.008412766108885144
150,2009-11-28,1.8472,0.392186837,4.71,0.0545,0.0018472,2009,1.2919897253391046e-05,3.545939369316483e-05,0.005724842032327811,0.008448225502578309
151,2009-11-29,1.9625,0.399694501,4.91,0.0569,0.0019625,2009,1.3488846857210102e-05,3.767272635493502e-05,0.0057383308791850215,0.008485898228933244
152,2009-11-30,1.9661,0.400427699,4.91,0.0568,0.0019661,2009,1.3465140623717642e-05,3.774183301219758e-05,0.00575179601980874,0.008523640061945443
153,2009-12-01,1.6121,0.417642487,3.86,0.0446,0.0016121,2009,1.0572980137637444e-05,3.094634504804624e-05,0.005762368999946377,0.008554586406993489
154,2009-12-02,1.6155,0.420703125,3.84,0.0444,0.0016155,2009,1.0525567670652523e-05,3.1011612446571985e-05,0.0057728945676170295,0.00858559801944006
155,2009-12-03,1.6169,0.426622691,3.79,0.0439,0.0016169,2009,1.040703650319022e-05,3.103848725772965e-05,0.005783301604120219,0.00861663650669779
156,2009-12-04,1.3881,0.429752322,3.23,0.0374,0.0013881,2009,8.866131326180278e-06,2.6646375262820535e-05,0.0057921677354464,0.00864328288196061
157,2009-12-05,1.2653,0.451892857,2.8,0.0324,0.0012653,2009,7.680819651557246e-06,2.4289070398420018e-05,0.005799848555097957,0.00866757195235903
158,2009-12-06,1.2711,0.444440559,2.86,0.0331,0.0012711,2009,7.84676328600447e-06,2.440040890178747e-05,0.005807695318383961,0.008691972361260817
159,2009-12-07,1.3842,0.458344371,3.02,0.035,0.0013842,2009,8.297181722361224e-06,2.6571509717452765e-05,0.0058159925001063225,0.008718543870978271
160,2009-12-08,44.505,0.465484782,95.61,1.1067,0.044505,2009,0.00026235688606106186,0.0008543310504083481,0.006078349386167385,0.009572874921386618
161,2009-12-09,11.758,0.496327564,23.69,0.2742,0.011758,2009,6.500249223632707e-05,0.00022571002113698139,0.006143351878403712,0.0097985849425236
162,2009-12-10,5.9931,0.526172081,11.39,0.1319,0.0059931,2009,3.126852197655558e-05,0.00011504530767784004,0.006174620400380268,0.00991363025020144
163,2009-12-11,3.3491,0.487496361,6.87,0.0795,0.0033491,2009,1.8846455626506205e-05,6.429030717722949e-05,0.006193466856006773,0.009977920557378669
164,2009-12-12,2.769,0.492704626,5.62,0.0651,0.002769,2009,1.5432758003591875e-05,5.3154537211115964e-05,0.0062088996140103655,0.010031075094589786
165,2009-12-13,2.2974,0.515112108,4.46,0.0517,0.0022974,2009,1.225612271560215e-05,4.410156510972113e-05,0.0062211557367259675,0.010075176659699507
166,2009-12-14,1.9525,0.519281915,3.76,0.0435,0.0019525,2009,1.0312211569220377e-05,3.748076341809459e-05,0.006231467948295188,0.0101126574231176
167,2009-12-15,1.8491,0.507994505,3.64,0.0421,0.0018491,2009,9.980324300325927e-06,3.549586665116451e-05,0.006241448272595514,0.010148153289768766
168,2009-12-16,1.9545,0.532561308,3.67,0.0425,0.0019545,2009,1.0075149234295771e-05,3.7519156005462676e-05,0.00625152342182981,0.010185672445774228
169,2009-12-17,1.8448,0.530114943,3.48,0.0403,0.0018448,2009,9.553612097461638e-06,3.541332258832312e-05,0.006261077033927271,0.010221085768362552
170,2009-12-18,1.9646,0.525294118,3.74,0.0432,0.0019646,2009,1.0241092868742995e-05,3.7713038571671515e-05,0.006271318126796014,0.010258798806934224
171,2009-12-19,1.7324,0.538012422,3.22,0.0373,0.0017324,2009,8.842425092687817e-06,3.325565917823665e-05,0.006280160551888702,0.01029205446611246
172,2009-12-20,1.6157,0.547694915,2.95,0.0342,0.0016157,2009,8.107531854421537e-06,3.10154517053088e-05,0.006288268083743123,0.010323069917817769
173,2009-12-21,1.9516,0.574,3.4,0.0394,0.0019516,2009,9.34025599602949e-06,3.746348675377895e-05,0.006297608339739153,0.010360533404571548
174,2009-12-22,2.0712,0.572154696,3.62,0.0419,0.0020712,2009,9.932911833341006e-06,3.975936347839053e-05,0.0063075412515724944,0.010400292768049938
175,2009-12-23,1.8429,0.57590625,3.2,0.037,0.0018429,2009,8.771306392210436e-06,3.537684963032344e-05,0.006316312557964704,0.010435669617680261
176,2009-12-24,2.4121,0.5941133,4.06,0.047,0.0024121,2009,1.11419297414565e-05,4.63033799952809e-05,0.006327454487706161,0.010481972997675542
177,2009-12-25,2.3041,0.589283887,3.91,0.0453,0.0023041,2009,1.0738923772084668e-05,4.423018027740422e-05,0.006338193411478245,0.010526203177952947
178,2009-12-26,2.1886,0.594728261,3.68,0.0425,0.0021886,2009,1.0075149234295771e-05,4.201300835689722e-05,0.006348268560712541,0.010568216186309844
179,2009-12-27,2.4225,0.598148148,4.05,0.0469,0.0024225,2009,1.1118223507964038e-05,4.6503021449594954e-05,0.006359386784220505,0.010614719207759438
180,2009-12-28,2.6491,0.607591743,4.36,0.0505,0.0026491,2009,1.1971647913692622e-05,5.085290159839917e-05,0.006371358432134198,0.010665572109357839
181,2009-12-29,261.84,0.627146655,417.51,4.8323,0.26184,2009,0.0011455563210561754,0.005026357538229904,0.007516914753190373,0.01569192964758774
182,2009-12-30,1172.6,0.630759052,1859.03,21.5165,1.1726,2009,0.005100751729405293,0.0225095739739092,0.012617666482595666,0.03820150362149694
183,2009-12-31,968.7,0.637482972,1519.57,17.5876,0.9687,2009,0.004169357521720007,0.01859544969173277,0.016787024004315674,0.05679695331322971
184,2010-01-01,466.41,0.645773624,722.25,8.3593,0.46641,2009,0.001981675176335262,0.008953343337174647,0.018768699180650935,0.06575029665040436
185,2010-01-02,440.15,0.652393022,674.67,7.8087,0.44015,2009,0.0018511486547257738,0.008449248665031668,0.02061984783537671,0.07419954531543603
186,2010-01-03,178.15,0.65959495,270.09,3.1261,0.17815,2009,0.000741080565207812,0.003419819719812318,0.02136092840058452,0.07761936503524834
187,2010-01-04,90.16,0.667258733,135.12,1.5639,0.09016,2009,0.0003707417855885919,0.001730737838553346,0.021731670186173113,0.07935010287380169
188,2010-01-05,55.65,0.671776919,82.84,0.9588,0.05565,2009,0.0002272953667257126,0.001068273743517011,0.021958965552898824,0.0804183766173187
189,2010-01-06,36.634,0.659715469,55.53,0.6427,0.036634,2009,0.00015235996265604453,0.000703237022821243,0.02211132551555487,0.08112161364013994
190,2010-01-07,28.101,0.645703125,43.52,0.5037,0.028101,2009,0.00011940829810152424,0.0005394350488153014,0.022230733813656395,0.08166104868895524
191,2010-01-08,35.042,0.630592046,55.57,0.6432,0.035042,2009,0.00015247849382350683,0.0006726765232762461,0.022383212307479902,0.08233372521223149
192,2010-01-09,343.33,0.615672913,557.65,6.4543,0.34333,2009,0.0015300714283038867,0.006590663510542594,0.02391328373578379,0.08892438872277408
193,2010-01-10,466.28,0.605511259,770.06,8.9127,0.46628,2009,0.002112865472482539,0.00895084781899572,0.026026149208266326,0.0978752365417698
194,2010-01-11,186.53,0.590901891,315.67,3.6536,0.18653,2009,0.0008661309468805419,0.003580684660884601,0.02689228015514687,0.10145592120265441
195,2010-01-12,86.17,0.575925678,149.62,1.7317,0.08617,2009,0.00041052084538894086,0.001654144626754013,0.02730280100053581,0.10311006582940842
196,2010-01-13,46.699,0.562909836,82.96,0.9602,0.046699,2009,0.00022762725399460705,0.0008964477187511391,0.027530428254530417,0.10400651354815955
197,2010-01-14,37.543,0.548393222,68.46,0.7923,0.037543,2009,0.00018782448796076563,0.0007206864537800385,0.027718252742491182,0.1047272000019396
198,2010-01-15,23.779,0.533281005,44.59,0.516,0.023779,2009,0.0001223241648210969,0.00045646866751286624,0.02784057690731228,0.10518366866945246
199,2010-01-16,18.637,0.522044818,35.7,0.4132,0.018637,2009,9.795415679084736e-05,0.0003577613253895154,0.027938531064103125,0.10554142999484198
200,2010-01-17,16.686,0.511056662,32.65,0.3779,0.016686,2009,8.958585636800875e-05,0.0003203093564119469,0.028028116920471136,0.10586173935125393
201,2010-01-18,13.947,0.507348127,27.49,0.3182,0.013947,2009,7.543323497300974e-05,0.0002677307080113522,0.028103550155444145,0.10612947005926528
202,2010-01-19,37.926,0.479045093,79.17,0.9163,0.037926,2009,0.00021722021749141681,0.0007280386342610271,0.028320770372935563,0.10685750869352631
203,2010-01-20,19.028,0.464550781,40.96,0.4741,0.019028,2009,0.00011239125298775588,0.00036526707621997636,0.02843316162592332,0.10722277576974629
204,2010-01-21,11.726,0.469227691,24.99,0.2892,0.011726,2009,6.855842726019617e-05,0.000225095739739092,0.028501720053183514,0.10744787150948537
205,2010-01-22,9.017,0.470615866,19.16,0.2217,0.009017,2009,5.2556719652785236e-05,0.00017309298014901866,0.0285542767728363,0.10762096448963439
206,2010-01-23,7.7727,0.462110583,16.82,0.1946,0.0077727,2009,4.61323303763284e-05,0.00014920703191796352,0.028600409103212626,0.10777017152155235
207,2010-01-24,13.046,0.420974508,30.99,0.3587,0.013046,2009,8.50342595374563e-05,0.0002504348474020292,0.028685443362750085,0.10802060636895439
208,2010-01-25,8488.2,0.628697808,13501.24,156.2644,8.4882,2009,0.03704440352959266,0.16294198004889654,0.06572984689234274,0.2709625864178509
209,2010-01-26,8962.3,0.399852592,22414.01,259.4214,8.9623,2009,0.06149904281341028,0.1720429428845015,0.12722888970575302,0.44300552930235243
210,2010-01-27,1379.4,0.206266346,6687.47,77.4013,1.3794,2009,0.018348932904199936,0.026479367507769358,0.14557782260995294,0.4694848968101218
211,2010-01-28,239.01,0.196656162,1215.37,14.0667,0.23901,2009,0.0033346847466839604,0.004588106153423195,0.14891250735663691,0.474073002963545
212,2010-01-29,136.13,0.253500931,537.0,6.2152,0.13613,2009,0.0014733898240234136,0.0026131914592088176,0.15038589718066034,0.4766861944227538
213,2010-01-30,180.18,0.126874815,1420.14,16.4368,0.18018,2009,0.00389654618668877,0.003458788195990926,0.15428244336734911,0.4801449826187447
214,2010-01-31,2785.9,0.064228035,43375.14,502.0271,2.7859,2009,0.11901171652142886,0.05347895457437629,0.273294159888778,0.5336239371931211
215,2010-02-01,900.9,0.071610656,12580.53,145.6079,0.9009,2009,0.03451814875746859,0.017293940979954632,0.30781230864624654,0.5509178781730757
216,2010-02-02,236.4,0.120197686,1966.76,22.7634,0.2364,2009,0.005396344754822785,0.004538003826907841,0.31320865340106935,0.5554558819999835
217,2010-02-03,98.21,0.124354234,789.76,9.1407,0.09821,2009,0.0021669156848453494,0.0018852680027098949,0.3153755690859147,0.5573411500026934
218,2010-02-04,56.717,0.119522475,474.53,5.4923,0.056717,2009,0.0013020174621064156,0.001088756188877885,0.3166775865480211,0.5584299061915713
219,2010-02-05,118.88,0.114149639,1041.44,12.0537,0.11888,2009,0.0028574782664807278,0.0022820553931590703,0.31953506481450183,0.5607119615847304
220,2010-02-06,263.4,0.109587901,2403.55,27.8189,0.2634,2009,0.006594813389034132,0.005056303756377012,0.32612987820353595,0.5657682653411074
221,2010-02-07,182.53,0.106602424,1712.25,19.8177,0.18253,2009,0.004698030234835371,0.003503899486148428,0.33082790843837134,0.5692721648272557
222,2010-02-08,64.231,0.101302736,634.05,7.3386,0.064231,2009,0.0017397056510777163,0.0012329971396197867,0.33256761408944907,0.5705051619668756
223,2010-02-09,289.76,0.095199608,3043.71,35.2282,0.28976,2009,0.008351279347191019,0.005562318057888394,0.34091889343664006,0.5760674800247639
224,2010-02-10,1219.0,0.090522939,13466.2,155.8588,1.219,2009,0.03694825104654724,0.023400282000848812,0.3778671444831873,0.5994677620256128
225,2010-02-11,402.22,0.080283914,5009.97,57.9858,0.40222,2009,0.013746249140471239,0.007721133245595906,0.39161339362365855,0.6071888952712087
226,2010-02-12,495.03,0.075584715,6549.34,75.8025,0.49503,2009,0.017969917643122474,0.009502741262411967,0.40958331126678105,0.6166916365336207
227,2010-02-13,289.87,0.099651407,2908.84,33.6671,0.28987,2009,0.007981201336140215,0.005564429650193639,0.41756451260292127,0.6222560661838142
228,2010-02-14,345.46,0.09366197,3688.37,42.6894,0.34546,2009,0.01012004884053049,0.006631551616089606,0.42768456144345174,0.6288876177999039
229,2010-02-15,182.03,0.080935316,2249.08,26.031,0.18203,2009,0.006170969640422428,0.003494301339306406,0.43385553108387415,0.6323819191392103
230,2010-02-16,257.27,0.068057786,3780.17,43.752,0.25727,2009,0.010371951277621378,0.004938630476093826,0.44422748236149556,0.6373205496153042
231,2010-02-17,305.62,0.060274729,5070.45,58.6857,0.30562,2009,0.013912169068684971,0.00586677127571732,0.4581396514301805,0.6431873208910215
232,2010-02-18,959.8,0.049612759,19345.83,223.9101,0.9598,2009,0.053080651119202106,0.018424602677944782,0.5112203025493827,0.6616119235689663
233,2010-02-19,508.8,0.05931985,8577.23,99.2735,0.5088,2009,0.02353400770613791,0.009767074226441243,0.5347543102555206,0.6713789977954074
234,2010-02-20,396.73,0.120174599,3301.28,38.2092,0.39673,2009,0.00905796216760127,0.007615745593270508,0.5438122724231218,0.6789947433886779
235,2010-02-21,659.7,0.057748365,11423.7,132.2188,0.6597,2009,0.03134409744892954,0.01266379494336338,0.5751563698720513,0.6916585383320414
236,2010-02-22,669.5,0.057032552,11738.91,135.867,0.6695,2009,0.03220894825920149,0.012851918621467005,0.6073653181312528,0.7045104569535083
237,2010-02-23,438.65,0.083157502,5274.93,61.0524,0.43865,2009,0.014473224496751038,0.008420454224505604,0.6218385426280039,0.712930911178014
238,2010-02-24,309.56,0.122801311,2520.82,29.1761,0.30956,2009,0.006916554389993808,0.005942404672832451,0.6287550970179977,0.7188733158508465
239,2010-02-25,229.85,0.093426984,2460.21,28.4747,0.22985,2009,0.006750278868277689,0.004412268103277358,0.6355053758862753,0.7232855839541238
240,2010-02-26,437.04,0.064170087,6810.65,78.8269,0.43704,2009,0.018686888968868453,0.008389548191674293,0.6541922648551438,0.731675132145798
241,2010-02-27,461.2,0.065811254,7007.92,81.1102,0.4612,2009,0.01922817339820181,0.00885333064708078,0.6734204382533456,0.7405284627928789
242,2010-02-28,733.6,0.065241945,11244.3,130.1424,0.7336,2009,0.030851861216692093,0.014082401046614183,0.7042722994700377,0.754610863839493
243,2010-03-01,1198.9,0.063939731,18750.47,217.0194,1.1989,2009,0.05144712568793711,0.02301443649779954,0.7557194251579749,0.7776253003372926
244,2010-03-02,384.31,0.062411391,6157.69,71.2696,0.38431,2009,0.016895337785142725,0.00737732762571469,0.7726147629431176,0.7850026279630072
245,2010-03-03,136.62,0.060803233,2246.92,26.006,0.13662,2009,0.006165043082049313,0.0026225976431139986,0.7787798060251668,0.7876252256061212
246,2010-03-04,67.87,0.059177944,1146.88,13.2741,0.06787,2009,0.0031467891400227175,0.0013028524523360204,0.7819265951651896,0.7889280780584573
247,2010-03-05,39.347,0.057568619,683.48,7.9106,0.039347,2009,0.0018753053066545911,0.0007553165675860526,0.7838019004718442,0.7896833946260433
248,2010-03-06,27.91,0.055971122,498.65,5.7715,0.02791,2009,0.0013682052660173656,0.0005357685567216492,0.7851701057378615,0.790219163182765
249,2010-03-07,22.246,0.054417808,408.8,4.7315,0.022246,2009,0.0011216604376957748,0.00042704074929522776,0.7862917661755573,0.7906462039320602
250,2010-03-08,20.296,0.052958981,383.24,4.4356,0.020296,2009,0.001051513692791584,0.0003896079766113433,0.7873432798683488,0.7910358119086716
251,2010-03-09,52.41,0.051301879,1021.6,11.8241,0.05241,2009,0.002803048754382038,0.0010060777519807105,0.7901463286227309,0.7920418896606523
252,2010-03-10,25.466,0.049798584,511.38,5.9187,0.025466,2009,0.0014031008417182678,0.0004888528149578472,0.7915494294644492,0.7925307424756101
253,2010-03-11,24.666,0.048060324,513.23,5.9401,0.024666,2009,0.0014081739756856544,0.0004734957800106126,0.7929576034401349,0.7930042382556207
254,2010-03-12,22.985,0.04659342,493.31,5.7096,0.022985,2009,0.0013535311074855325,0.00044122681032773576,0.7943111345476204,0.7934454650659485
255,2010-03-13,17.997,0.045029649,399.67,4.6258,0.017997,2009,0.0010966029488942441,0.0003454756974317277,0.7954077374965146,0.7937909407633802
256,2010-03-14,15.826,0.04332804,365.26,4.2275,0.015826,2009,0.0010021810208937735,0.00030380054384366965,0.7964099185174084,0.7940947413072239
257,2010-03-15,13.648,0.04175488,326.86,3.7832,0.013648,2009,0.0008968542254867707,0.00026199101619982327,0.7973067727428952,0.7943567323234236
258,2010-03-16,11.226,0.040173204,279.44,3.2342,0.011226,2009,0.0007667070036131619,0.00021549759289707035,0.7980734797465083,0.7945722299163207
259,2010-03-17,9.306,0.038715314,240.37,2.782,0.009306,2009,0.0006595074157602549,0.00017864070902370716,0.7987329871622686,0.7947508706253444
260,2010-03-18,7.773,0.037251989,208.66,2.4151,0.007773,2009,0.0005725292450764167,0.00014921279080606876,0.799305516407345,0.7949000834161505
261,2010-03-19,6.62,0.035828327,184.77,2.1386,0.00662,2009,0.0005069815094697631,0.0001270794641883668,0.7998124979168147,0.7950271628803389
262,2010-03-20,5.742,0.03393617,169.2,1.9583,0.005742,2009,0.00046423917048285664,0.00011022511833377676,0.8002767370872976,0.7951373879986726
263,2010-03-21,745.3,0.03220742,23140.63,267.8314,0.7453,2009,0.06349273705012622,0.014306997682717489,0.8637694741374239,0.8094443856813902
264,2010-03-22,676.0,0.034258134,19732.54,228.3859,0.676,2009,0.05414169471785765,0.012976694530413287,0.9179111688552815,0.8224210802118035
265,2010-03-23,660.4,0.049251752,13408.66,155.1928,0.6604,2009,0.036790367531487456,0.01267723234894221,0.9547015363867689,0.8350983125607456
266,2010-03-24,295.68,0.068618373,4309.05,49.8732,0.29568,2009,0.011823057242161877,0.00567596011649793,0.9665245936289308,0.8407742726772436
267,2010-03-25,179.27,0.126354147,1418.79,16.4212,0.17927,2009,0.003892848014263946,0.003441319568738447,0.9704174416431948,0.8442155922459821
268,2010-03-26,221.81,0.189006101,1173.56,13.5828,0.22181,2009,0.0032199702828139437,0.00425792990205765,0.9736374119260087,0.8484735221480397
269,2010-03-27,172.83,0.225573625,766.18,8.8679,0.17283,2009,0.0021022450798779168,0.003317695437413208,0.9757396570058866,0.8517912175854528
270,2010-03-28,138.818,0.25857393,536.86,6.2136,0.138818,2009,0.001473010524287534,0.002664791096631526,0.9772126675301742,0.8544560086820844
271,2010-03-29,142.286,0.292474665,486.49,5.6307,0.142286,2009,0.001334826889259981,0.002731363843127788,0.9785474944194341,0.8571873725252122
272,2010-03-30,139.671,0.323972444,431.12,4.9898,0.139671,2009,0.0011828936388068008,0.0026811655351440147,0.979730388058241,0.8598685380603562
273,2010-03-31,124.223,0.357106307,347.86,4.0261,0.124223,2009,0.0009544366666399576,0.002384621190312914,0.9806848247248809,0.8622531592506691
274,2010-04-01,120.967,0.389838866,310.3,3.5914,0.120967,2009,0.0008513856696482314,0.0023221180580776687,0.9815362103945291,0.8645752773087468
275,2010-04-02,120.082,0.422972878,283.9,3.2859,0.120082,2009,0.000778963126328764,0.00230512933816729,0.982315173520858,0.8668804066469141
276,2010-04-03,118.325,0.455236227,259.92,3.0084,0.118325,2009,0.0007131783283871858,0.0022714014501644263,0.9830283518492451,0.8691518080970785
277,2010-04-04,124.665,0.488805678,255.04,2.9519,0.124665,2009,0.0006997843064639455,0.0023931059521212607,0.9837281361557091,0.8715449140491998
278,2010-04-05,153.912,0.520764676,295.55,3.4207,0.153912,2009,0.000810919129076601,0.002954539953498476,0.9845390552847857,0.8744994540026982
279,2010-04-06,146.14,0.552953195,264.29,3.0589,0.14614,2009,0.0007251499763008784,0.002805346358986091,0.9852642052610865,0.8773048003616843
280,2010-04-07,135.948,0.586083808,231.96,2.6848,0.135948,2009,0.0006364649568055832,0.002609697733758322,0.9859006702178921,0.8799144980954426
281,2010-04-08,127.247,0.618514558,205.73,2.3812,0.127247,2009,0.0005644928319224727,0.002442670782413461,0.9864651630498146,0.8823571688778561
282,2010-04-09,122.378,0.652091437,187.67,2.1721,0.122378,2009,0.0005149230976897375,0.002349204028465854,0.9869800861475043,0.884706372906322
283,2010-04-10,117.636,0.684129107,171.95,1.9901,0.117636,2009,0.0004717777527334591,0.0022581752038161205,0.9874518639002378,0.8869645481101381
284,2010-04-11,113.119,0.716895874,157.79,1.8262,0.113119,2009,0.0004329232360393162,0.0021714655452452964,0.987884787136277,0.8891360136553834
285,2010-04-12,110.157,0.749010675,147.07,1.7022,0.110157,2009,0.00040352750650866497,0.0021146061233531604,0.9882883146427858,0.8912506197787365
286,2010-04-13,114.657,0.782374616,146.55,1.6962,0.114657,2009,0.0004021051324991173,0.002200989444931355,0.9886904197752848,0.893451609223668
287,2010-04-14,151.196,0.814677515,185.59,2.148,0.151196,2009,0.0005092098954180545,0.0029024028198526143,0.989199629670703,0.8963540120435205
288,2010-04-15,125.603,0.846438439,148.39,1.7174,0.125603,2009,0.000407130853999519,0.0024111120755968933,0.9896067605247024,0.8987651241191175
289,2010-04-16,117.676,0.880017948,133.72,1.5477,0.117676,2009,0.00036690137576281327,0.002258943055563482,0.9899736619004652,0.9010240671746809
290,2010-04-17,107.32,0.912429859,117.62,1.3614,0.10732,2009,0.0003227366627663591,0.0020601462381715295,0.9902963985632316,0.9030842134128524
291,2010-04-18,115.399,0.945893443,122.0,1.4121,0.115399,2009,0.0003347557231470366,0.0022152330948449154,0.9906311542863786,0.9052994465076973
292,2010-04-19,119.306,0.978078374,121.98,1.4118,0.119306,2009,0.00033468460444655923,0.0022902330142684727,0.9909658388908252,0.9075896795219658
293,2010-04-20,130.531,1.011162755,129.09,1.4941,0.130531,2009,0.0003541948346108544,0.002505711410871859,0.9913200337254361,0.9100953909328376
294,2010-04-21,118.989,1.043763158,114.0,1.3194,0.118989,2009,0.0003127800446995256,0.002284147789170631,0.9916328137701356,0.9123795387220083
295,2010-04-22,108.172,1.076017109,100.53,1.1636,0.108172,2009,0.00027584573291827196,0.0020765014803903344,0.9919086595030538,0.9144560402023987
296,2010-04-23,106.401,1.109499479,95.9,1.1099,0.106401,2009,0.0002631154855328206,0.0020425048442758937,0.9921717749885867,0.9164985450466745
